T202501230105370q6dp,10,1348.7199999999973,completed
T202501230105450nvfs,10,1327.9199999999971,completed
T202501230105460mqf1,10,1327.9199999999971,completed
T2025012301055701o6j,10,1307.1199999999972,completed
T202501230106000xb0g,10,1307.1199999999972,completed
T202501230106050e4nk,10,1296.7199999999973,completed
T202501230106080mqzb,10,1286.3199999999972,completed
T202501230106130gg0g,10,1275.9199999999971,completed
T202501230106170mbwf,10,1255.1199999999972,completed
T202501230106200hl61,10,1255.1199999999972,completed
T202501230106250a6vr,10,1234.3199999999972,completed
T202501230106260nu6l,10,1234.3199999999972,completed
T202501230106320wa5x,10,1213.5199999999973,completed
T20250123010634058r0,10,1213.5199999999973,completed
T202501230106390fb6m,10,1203.1199999999972,completed
T202501230106410tg2c,10,1192.7199999999973,completed
T202501230106450aouv,10,1171.9199999999971,completed
T202501230106500sgsy,10,1171.9199999999971,completed
T202501230106550cjmq,10,1151.1199999999972,completed
T2025012301065707b05,10,1151.1199999999972,completed
T202501230107030mm45,10,1130.3199999999972,completed
T2025012301070408tpt,10,1130.3199999999972,completed
T202501230107100uz5x,10,1109.5199999999973,completed
T202501230107120l6na,10,1109.5199999999973,completed
T20250123010718087wt,10,1088.7199999999973,completed
T202501230107200t1wt,10,1088.7199999999973,completed
T202501230109070nwpq,10,1088.7199999999973,completed
T202501230109190pjko,10,1099.1199999999974,completed
T202501230109250ivu9,10,1109.519999999997,completed
T202501230109290719z,10,1099.1199999999972,completed
T202501230109330l7j7,10,1088.719999999997,completed
T202501230109370gvpl,10,1078.319999999997,completed
T202501230109400l05w,10,1067.9199999999971,completed
T202501230109440pzv5,10,1057.519999999997,completed
T202501230109470nfx9,10,1047.1199999999972,completed
T20250123010951081dn,10,1036.719999999997,completed
T202501230109540vnn7,10,1026.319999999997,completed
T202501230109580njck,10,1015.9199999999971,completed
T202501230110020u9gt,10,1005.519999999997,completed
T202501230110050z4r9,10,995.119999999997,completed
T2025012301101006gu1,10,984.7199999999971,completed
T202501230110140u6e1,10,974.3199999999971,completed
T202501230110170msjn,10,963.9199999999971,completed
T202501230110210zwmc,10,953.519999999997,completed
T202501230110250ulnh,10,943.119999999997,completed
T2025012301102802ror,10,932.7199999999971,completed
T202501230110320hxxu,10,922.3199999999971,completed
T2025012301103404i3m,10,911.9199999999971,completed
T2025012301104105wsl,10,901.519999999997,completed
T202501230110400r473,10,10.4,failed
T2025012301104905v15,10,891.1199999999967,completed
T202501230110510ypx2,10,880.7199999999966,completed
T202501230110580tca9,10,870.3199999999966,completed
T202501230110590nwel,10,870.3199999999966,completed
T202501230111080rmyh,10,849.5199999999967,completed
T202501230111070jag8,10,10.4,failed
T202501230125020j8wb,10,839.1199999999967,completed
T20250123012511039oe,10,828.7199999999967,completed
T202501230125150hfzn,10,818.3199999999968,completed
T202501230125180qp8v,10,807.9199999999967,completed
T202501230125220afn3,10,797.5199999999967,completed
T202501230125270tor3,10,787.1199999999967,completed
T202501230125300yd9x,10,776.7199999999967,completed
T202501230125360lilc,10,766.3199999999968,completed
T202501230125370mews,10,766.3199999999968,completed
T202501230125450ii1w,10,745.5199999999967,completed
T202501230125460xdf2,10,745.5199999999967,completed
T20250123012553009bk,10,724.7199999999967,completed
T202501230125540diyj,10,724.7199999999967,completed
T202501230126020pcdm,10,703.9199999999967,completed
T2025012301260708l2u,10,693.5199999999967,completed
T202501230126110tm3y,10,683.1199999999967,completed
T2025012301261406nho,10,672.7199999999967,completed
T202501230126180uy8g,10,662.3199999999968,completed
T202501230126220wyst,10,651.9199999999967,completed
T2025012301262507kyi,10,641.5199999999967,completed
T202501230126300i4bh,10,631.1199999999967,completed
T202501230126320v3mu,10,631.1199999999967,completed
T202501230126370t6bg,10,610.3199999999968,completed
T2025012301263908oio,10,599.9199999999967,completed
T2025012301264305aua,10,589.5199999999967,completed
T202501230126460vzij,10,579.1199999999967,completed
T202501230126510vvrt,10,568.7199999999967,completed
T2025012301265308j75,10,568.7199999999967,completed
T202501230127000xqfe,10,547.9199999999967,completed
